ID,Mnemónico_PE,Nombre,Descripción,Tipo,Long.,Códigos válidos,Clases,,Catálogo,Comentarios,SubNombre,Hoja,,,,,,,,,,,,,,,,,,,,,,,
38,P9_8_01,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le tomaron la presión?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
38,P9_8_01,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le tomaron la presión?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
39,P9_8_02,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le realizaron algún examen de sangre?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
39,P9_8_02,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le realizaron algún examen de sangre?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
40,P9_8_03,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le realizaron algún examen de orina?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
40,P9_8_03,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le realizaron algún examen de orina?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
41,P9_8_04,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le aplicaron la vacuna contra el tétanos?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
41,P9_8_04,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le aplicaron la vacuna contra el tétanos?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
42,P9_8_05,Características de la revisión prenatal,"¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le dieron ácido fólico, hierro o algún otro complemento vitamínico?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
42,P9_8_05,Características de la revisión prenatal,"¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le dieron ácido fólico, hierro o algún otro complemento vitamínico?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
43,P9_8_06,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) escucharon y revisaron los movimientos del bebé?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
43,P9_8_06,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) escucharon y revisaron los movimientos del bebé?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
44,P9_8_07,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le ofrecieron realizarle la prueba para saber si tenía VIH (SIDA)?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
44,P9_8_07,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le ofrecieron realizarle la prueba para saber si tenía VIH (SIDA)?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
45,P9_8_08,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le ofrecieron algún método anticonceptivo para cuando terminara su embarazo?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
45,P9_8_08,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le ofrecieron algún método anticonceptivo para cuando terminara su embarazo?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
46,P9_8_09,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le enseñaron o explicaron cómo dar a su bebé leche materna?,Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
46,P9_8_09,Características de la revisión prenatal,¿Durante las consultas de revisión del embarazo de (NOMBRE) (su última pérdida) le enseñaron o explicaron cómo dar a su bebé leche materna?,Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
47,P9_9_01,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo sangrado vaginal?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
47,P9_9_01,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo sangrado vaginal?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
48,P9_9_02,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo presión alta o preeclampsia (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
48,P9_9_02,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo presión alta o preeclampsia (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
49,P9_9_03,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo ataques o convulsiones?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
49,P9_9_03,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo ataques o convulsiones?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
50,P9_9_04,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo diabetes gestacional o azúcar en la sangre por el embarazo?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
50,P9_9_04,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo diabetes gestacional o azúcar en la sangre por el embarazo?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
51,P9_9_05,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo infección urinaria?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
51,P9_9_05,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo infección urinaria?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
52,P9_9_06,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo anemia?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
52,P9_9_06,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo anemia?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
53,P9_9_07,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo parto prematuro?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
53,P9_9_07,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo parto prematuro?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
54,P9_9_08,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo ruptura de la fuente antes de tiempo?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
54,P9_9_08,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo ruptura de la fuente antes de tiempo?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
55,P9_9_09,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo poco o mucho líquido amniótico?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
55,P9_9_09,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo poco o mucho líquido amniótico?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
56,P9_9_10,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo problemas con la placenta?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
56,P9_9_10,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo problemas con la placenta?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
57,P9_9_11,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida),  ¿El bebé dejó de moverse?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
57,P9_9_11,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida),  ¿El bebé dejó de moverse?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
58,P9_9_12,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿El bebé dejó de crecer?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
58,P9_9_12,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿El bebé dejó de crecer?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
59,P9_9_13,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿El bebé traía el cordón umbilical enredado?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
59,P9_9_13,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿El bebé traía el cordón umbilical enredado?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
60,P9_9_14,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo otra complicación?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
60,P9_9_14,Complicaciones prenatales,"Durante el embarazo de (NOMBRE) (su última pérdida), ¿tuvo otra complicación?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",1,Médico,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",2,Enfermera,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",3,Auxiliar o promotora de salud,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",4,Partera o comadrona,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",5,Otra persona,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",6,Nadie (ella sola),,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
61,P9_10,Personal de atención en el parto (pérdida),¿Quién la atendió (ayudó) en el momento del parto de (NOMBRE) (su última pérdida)?,Caracter,1,"1...6, 9",9,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
66,P9_11_1,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo sangrado abundante o grave?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
66,P9_11_1,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo sangrado abundante o grave?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
67,P9_11_2,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo presión alta o preeclampsia (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
67,P9_11_2,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo presión alta o preeclampsia (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
68,P9_11_3,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo ataques o convulsiones?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
68,P9_11_3,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo ataques o convulsiones?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
69,P9_11_4,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé venía en mala posición?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
69,P9_11_4,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé venía en mala posición?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
70,P9_11_5,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé traía el cordón umbilical enredado?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
70,P9_11_5,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé traía el cordón umbilical enredado?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
71,P9_11_6,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé tuvo problemas para nacer?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
71,P9_11_6,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé tuvo problemas para nacer?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
72,P9_11_7,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé tuvo sufrimiento fetal (nació morado o tuvo dificultad para respirar)?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
72,P9_11_7,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿El bebé tuvo sufrimiento fetal (nació morado o tuvo dificultad para respirar)?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
73,P9_11_8,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo otra complicación?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
73,P9_11_8,Complicaciones en el parto (pérdida),"Durante el parto de (NOMBRE) (su última pérdida), ¿tuvo otra complicación?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",01,Seguro Social (IMSS) (IMSS-PROSPERA/Oportunidades),,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",02,"ISSSTE o ISSSTE Estatal (ISSEMYM, ISSSTEZAC, etc.)",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",03,"Pemex, Defensa o Marina",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",04,Centro de salud u hospital de la SSA (Seguro Popular),,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",05,"Otro servicio de salud público (DIF, INI de los estados)",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",06,"Consultorio, clínica u hospital privado",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",07,Consultorio de una farmacia,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",08,Casa de la partera,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",09,En su casa,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",10,Otro lugar,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
74,P9_12,Lugar de atención del parto (pérdida),¿En qué lugar o institución de salud se atendió?,Caracter,2,"01...10, 99",99,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",1,Días,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",2,Semanas,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",3,Meses,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",8,No la revisaron,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",9,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
75,P9_13_1,Tiempo de revisión posparto_Periodo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Periodo",Caracter,1,"1...3,8,9",9,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
76,P9_13_2,Tiempo de revisión posparto_Tiempo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Tiempo",Carácter,2,"01…40, 99",01…40,"Tiempo en Días, Semanas o Meses",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
76,P9_13_2,Tiempo de revisión posparto_Tiempo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Tiempo",Carácter,2,"01…40, 99",01…40,"Tiempo en Días, Semanas o Meses",,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
76,P9_13_2,Tiempo de revisión posparto_Tiempo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Tiempo",Carácter,2,"01…40, 99",99,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
76,P9_13_2,Tiempo de revisión posparto_Tiempo,"Después del parto de (NOMBRE) (su última pérdida), ¿cuánto tiempo pasó para que a usted la revisaran?_Tiempo",Carácter,2,"01…40, 99",99,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
77,P9_14,Número de revisiones posparto,"En total, ¿cuántas  consultas para revisión tuvo después del parto (durante la cuarentena)?",Caracter,1,"1…5, 9",1…5,Revisiones,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
77,P9_14,Número de revisiones posparto,"En total, ¿cuántas  consultas para revisión tuvo después del parto (durante la cuarentena)?",Caracter,1,"1…5, 9",9,No sabe,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
78,P9_15_1,Complicaciones en el puerperio,"Después del parto de (NOMBRE) (su última pérdida) durante la cuarentena, ¿tuvo sangrado abundante?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
78,P9_15_1,Complicaciones en el puerperio,"Después del parto de (NOMBRE) (su última pérdida) durante la cuarentena, ¿tuvo sangrado abundante?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
79,P9_15_2,Complicaciones en el puerperio,"Después del parto de (NOMBRE) (su última pérdida) durante la cuarentena, ¿tuvo presión alta (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
79,P9_15_2,Complicaciones en el puerperio,"Después del parto de (NOMBRE) (su última pérdida) durante la cuarentena, ¿tuvo presión alta (vio luces, dolor de cabeza excesivo, etc.)?",Caracter,1,"1,2",2,No,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
80,P9_15_3,Complicaciones en el puerperio,"Después del parto de (NOMBRE) (su última pérdida) durante la cuarentena, ¿tuvo flujo vaginal con mal olor?",Caracter,1,"1,2",1,Sí,,,Sección IX. Salud materno infantil(último embarazo),TMUJER2,,,,,,,,,,,,,,,,,,,,,,,
